Region,State,Location,manufacturer,car_model,car_option,Year,Price,New_Price,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Mileage_unit,Power_unit
South,Maharashtra,Mumbai,Honda,Brio,1.2 S MT,2015,6055.19,6.23 Lakh,22000,Petrol,Manual,First,13.875,1198 CC,86.8,5.0,kmpl,
South,Kerala,Kochi,Hyundai,i20,Asta,2010,5181.4,,30754,Petrol,Manual,First,12.75,1197 CC,80.0,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Volkswagen,Jetta,2012-2014 1.4 TSI,2018,25753.73,,37109,Petrol,Manual,First,11.0175,1390 CC,120.33,5.0,kmpl,
North,West Bengal,Kolkata,Honda,Jazz,Select Edition,2010,3050.59,,45000,Petrol,Manual,First,12.525,1198 CC,88.8,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Hyundai,Grand,i10 Sportz,2017,8952.49,,33284,Petrol,Manual,First,14.175,1197 CC,82.0,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Jaguar,XF,Diesel,2016,55416.5,,55115,Diesel,Automatic,First,12.529,2993 CC,270.9,5.0,kmpl,
North,West Bengal,Kolkata,Jaguar,XF,2.2 Litre Luxury,2014,39397.07,,18000,Diesel,Automatic,First,13.906,2179 CC,187.7,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Mahindra,XUV500,W8 2WD,2013,14164.55,,130790,Diesel,Manual,First,13.6,2179 CC,140.0,7.0,kmpl,
North,Delhi,Delhi,Maruti,S,Cross DDiS 320 Alpha,2015,11727.14,,16607,Diesel,Manual,First,19.295,1598 CC,118.0,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Audi,A4,2.0 TDI 177 Bhp Premium Plus,2015,38799.22,,32205,Diesel,Automatic,First,14.5435,1968 CC,174.33,5.0,kmpl,
North,Delhi,Delhi,Renault,Duster,110PS Diesel RxZ,2013,7281.56,,67000,Diesel,Manual,First,16.1585,1461 CC,108.45,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Maruti,Swift,Dzire VXI,2014,10255.5,,57676,Petrol,Manual,First,14.325,1197 CC,85.8,5.0,kmpl,
South,Maharashtra,Mumbai,Volkswagen,Polo,Petrol Trendline 1.2L,2012,4752.18,,41000,Petrol,Manual,First,12.3525,1198 CC,73.9,5.0,kmpl,
North,Rajasthan,Jaipur,Maruti,Omni,8 Seater BSII,2012,2376.09,,65000,Petrol,Manual,First,14.775,796 CC,35.0,8.0,kmpl,
South,Tamil Nadu,Coimbatore,Hyundai,Grand,i10 1.2 Kappa Magna AT,2019,10485.45,7.98 Lakh,12153,Petrol,Automatic,First,14.175,1197 CC,81.86,5.0,kmpl,
South,Telangana,Hyderabad,Tata,Nano,Twist XT,2014,2452.74,,16810,Petrol,Manual,First,19.05,624 CC,37.5,4.0,kmpl,
South,Kerala,Kochi,Audi,A4,30 TFSI Premium Plus,2017,33311.22,47.16 Lakh,61221,Petrol,Automatic,First,13.38,1395 CC,147.51,5.0,kmpl,
South,Maharashtra,Mumbai,Volkswagen,Polo,1.2 MPI Highline,2015,7281.56,,22000,Petrol,Manual,First,12.3525,1198 CC,74.0,5.0,kmpl,
South,Tamil Nadu,Chennai,Maruti,Alto,800 LXI,2015,3755.75,,63714,Petrol,Manual,First,17.055,796 CC,47.3,5.0,kmpl,
South,Kerala,Kochi,Mini,Cooper,5 DOOR D,2019,48364.89,41.98 Lakh,14857,Diesel,Automatic,First,17.595,1496 CC,113.98,5.0,kmpl,
North,Delhi,Delhi,Audi,A4,New 2.0 TDI Multitronic,2012,15712.84,,69000,Diesel,Automatic,Second,12.92,1968 CC,140.8,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Ford,Endeavour,Titanium 4X2,2019,41941.79,35.29 Lakh,14648,Diesel,Manual,First,10.727,2198 CC,158.0,7.0,kmpl,
South,Telangana,Hyderabad,Ford,Ecosport,1.5 Ti VCT MT Titanium,2013,9964.24,,100000,Petrol,Manual,Second,11.85,1499 CC,110.0,5.0,kmpl,
North,Rajasthan,Jaipur,Hyundai,Grand,i10 Magna,2016,6515.08,,22000,Petrol,Manual,First,14.175,1197 CC,82.0,5.0,kmpl,
South,Maharashtra,Mumbai,Chevrolet,Sail,1.2 LS,2014,8431.28,,10000,Petrol,Manual,First,13.65,1199 CC,82.4,5.0,kmpl,
North,West Bengal,Kolkata,Maruti,Swift,Dzire LXI,2015,6131.84,,107000,Petrol,Manual,First,15.6375,1197 CC,83.14,5.0,kmpl,
South,Kerala,Kochi,Tata,Zest,Revotron 1.2T XM,2017,7128.26,7.63 Lakh,48198,Petrol,Manual,First,13.1775,1193 CC,88.7,5.0,kmpl,
North,Delhi,Delhi,Mercedes-Benz,New,C-Class C 220 CDI Avantgarde,2015,43689.36,,15000,Diesel,Automatic,First,16.3795,2143 CC,170.0,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Chevrolet,Cruze,LTZ,2014,10899.35,,80073,Diesel,Manual,First,14.705,1998 CC,163.7,5.0,kmpl,
South,Telangana,Hyderabad,Maruti,Ritz,VDi,2013,5978.54,,85388,Diesel,Manual,First,17.935000000000002,1248 CC,73.9,5.0,kmpl,
North,Rajasthan,Jaipur,Hyundai,Grand,i10 1.2 Kappa Sportz Option,2017,8584.58,,14700,Petrol,Manual,First,14.175,1197 CC,81.86,5.0,kmpl,
South,Maharashtra,Pune,Maruti,Dzire,LDI,2012,3449.16,7.91 Lakh,150000,Diesel,Manual,Third,24.14,1248 CC,73.75,5.0,kmpl,
North,West Bengal,Kolkata,Hyundai,Verna,1.6 SX,2011,5978.54,,34994,Diesel,Manual,First,18.972,1582 CC,126.32,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Jaguar,XF,Diesel,2014,43888.64,,82536,Diesel,Automatic,First,12.529,2993 CC,270.9,5.0,kmpl,
North,Delhi,Delhi,Skoda,Superb,Elegance 1.8 TSI AT,2013,11113.96,,82000,Petrol,Automatic,First,10.275,1798 CC,157.75,5.0,kmpl,
South,Maharashtra,Pune,Maruti,Wagon,R LXI,2006,3065.92,,52000,Petrol,Manual,Second,14.175,998 CC,67.1,5.0,kmpl,
South,Maharashtra,Mumbai,Volkswagen,Polo,Petrol Highline 1.2L,2011,5365.36,,20000,Petrol,Manual,First,12.3525,1198 CC,73.9,5.0,kmpl,
South,Telangana,Hyderabad,Honda,Civic,2010-2013 1.8 S MT,2011,7664.8,,55000,Petrol,Manual,First,11.1,1799 CC,130.2,5.0,kmpl,
North,Gujarat,Ahmedabad,Maruti,Eeco,CNG 5 Seater AC,2015,5702.61,5.36 Lakh,47001,CNG,Manual,First,28.0,1196 CC,63.0,5.0,kmpl,
South,Tamil Nadu,Chennai,Maruti,Wagon,R VXI,2014,5288.71,5.51 Lakh,52000,Petrol,Manual,First,16.875,998 CC,67.04,5.0,kmpl,
North,West Bengal,Kolkata,Maruti,Swift,Dzire VDI,2013,6898.32,,43284,Diesel,Manual,First,19.89,1248 CC,74.0,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Hyundai,Creta,1.6 SX Plus Petrol Automatic,2018,22013.31,,23875,Petrol,Automatic,First,9.75,1591 CC,121.3,5.0,kmpl,
South,Karnataka,Bangalore,Hyundai,Grand,i10 Asta,2016,8431.28,,51866,Petrol,Manual,First,14.175,1197 CC,82.0,5.0,kmpl,
South,Maharashtra,Mumbai,Nissan,Micra,Diesel XV Premium,2013,4598.88,,69000,Diesel,Manual,First,19.618,1461 CC,63.1,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Hyundai,Grand,i10 1.2 Kappa Asta,2017,9320.4,8.1 Lakh,62788,Petrol,Manual,First,14.175,1197 CC,81.86,5.0,kmpl,
South,Tamil Nadu,Chennai,Volkswagen,Vento,Diesel Highline,2013,7664.8,,150000,Diesel,Manual,First,17.459,1598 CC,103.6,5.0,kmpl,
South,Kerala,Kochi,Toyota,Fortuner,4x2 AT,2015,31042.44,,47566,Diesel,Automatic,First,10.6675,2982 CC,168.5,7.0,kmpl,
South,Maharashtra,Pune,Toyota,Innova,Crysta 2.8 GX AT,2018,27593.28,20.97 Lakh,20300,Diesel,Automatic,First,9.656,2755 CC,171.5,7.0,kmpl,
South,Maharashtra,Pune,Mercedes-Benz,A,Class A180 CDI,2015,26826.8,,48300,Diesel,Automatic,First,17.0,2143 CC,107.3,5.0,kmpl,
South,Maharashtra,Pune,Hyundai,EON,D Lite,2013,3219.22,,30000,Petrol,Manual,First,15.825,814 CC,55.2,5.0,kmpl,
South,Karnataka,Bangalore,Hyundai,Elantra,CRDi SX,2012,11497.2,,36000,Diesel,Manual,Second,19.295,1582 CC,126.24,5.0,kmpl,
South,Kerala,Kochi,Mini,Cooper,3 DOOR D,2015,37971.42,34.89 Lakh,27641,Diesel,Automatic,Second,17.595,1496 CC,113.98,4.0,kmpl,
South,Karnataka,Bangalore,Renault,Duster,110PS Diesel RXZ Option,2015,13260.1,,60000,Diesel,Manual,First,16.694,1461 CC,108.45,5.0,kmpl,
South,Tamil Nadu,Chennai,Ford,Endeavour,3.2 Titanium AT 4X4,2019,54420.08,,9000,Diesel,Automatic,First,9.2735,3198 CC,197.0,7.0,kmpl,
North,Delhi,Delhi,Toyota,Corolla,Altis GL MT,2014,16096.08,,60750,Petrol,Manual,First,10.71,1798 CC,138.03,5.0,kmpl,
North,Delhi,Delhi,Mahindra,XUV500,W7,2018,19928.48,16.4 Lakh,9000,Diesel,Manual,First,11.9,2179 CC,155.0,7.0,kmpl,
North,West Bengal,Kolkata,BMW,7,Series 730Ld Design Pure Excellence CBU,2012,40623.44,1.66 Cr,41100,Diesel,Automatic,First,14.254499999999998,2993 CC,261.49,5.0,kmpl,
North,Gujarat,Ahmedabad,Maruti,Wagon,R LX BSIII,2004,2146.14,,60000,Petrol,Manual,Second,12.975,1061 CC,64.0,5.0,kmpl,
South,Kerala,Kochi,Honda,City,i VTEC SV,2017,11512.53,,38424,Petrol,Manual,First,13.35,1497 CC,117.3,5.0,kmpl,
North,Delhi,Delhi,Maruti,Swift,VDI,2014,6591.73,,50000,Diesel,Manual,First,19.465,1248 CC,74.0,5.0,kmpl,
South,Maharashtra,Mumbai,Honda,City,i-VTEC CVT VX,2015,13719.99,15.29 Lakh,19000,Petrol,Automatic,First,13.5,1497 CC,117.3,5.0,kmpl,
South,Kerala,Kochi,Maruti,Ertiga,VDI,2015,10592.75,,58734,Diesel,Manual,First,17.6545,1248 CC,88.76,7.0,kmpl,
South,Tamil Nadu,Coimbatore,Renault,Duster,110PS Diesel RxZ,2016,14946.36,,65257,Diesel,Manual,First,16.1585,1461 CC,108.45,5.0,kmpl,
North,Rajasthan,Jaipur,Maruti,Swift,Dzire VDi,2010,6131.84,,130000,Diesel,Manual,Second,16.405,1248 CC,73.9,5.0,kmpl,
South,Telangana,Hyderabad,Maruti,Ritz,VDi,2011,5595.3,,79000,Diesel,Manual,First,19.72,1248 CC,73.94,5.0,kmpl,
South,Tamil Nadu,Chennai,Mahindra,XUV500,W8 4WD,2013,16479.32,,78000,Diesel,Manual,First,12.835,2179 CC,140.0,7.0,kmpl,
South,Kerala,Kochi,Honda,Brio,S MT,2015,6913.65,,49133,Petrol,Manual,First,14.55,1198 CC,86.8,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Tata,Manza,Club Class Quadrajet90 LS,2014,5671.95,,54448,Diesel,Manual,First,17.867,1248 CC,88.8,5.0,kmpl,
South,Telangana,Hyderabad,Toyota,Innova,2.5 V Diesel 7-seater,2014,19913.15,,158793,Diesel,Manual,First,10.88,2494 CC,102.0,7.0,kmpl,
North,Delhi,Delhi,Maruti,Swift,VXI,2015,6361.78,,62088,Petrol,Manual,First,13.95,1197 CC,85.8,5.0,kmpl,
North,West Bengal,Kolkata,Hyundai,Verna,1.6 EX VTVT,2012,6745.02,,14800,Petrol,Manual,First,12.7575,1591 CC,121.3,5.0,kmpl,
North,West Bengal,Kolkata,Honda,Mobilio,S i VTEC,2015,6515.08,,26000,Petrol,Manual,First,12.975,1497 CC,117.3,7.0,kmpl,
South,Maharashtra,Mumbai,Honda,Amaze,S i-Vtech,2017,6515.08,,32005,Petrol,Manual,First,13.5,1198 CC,86.7,5.0,kmpl,
North,Rajasthan,Jaipur,Honda,City,i-VTEC CVT VX,2017,11803.79,14.67 Lakh,35000,Petrol,Automatic,First,13.5,1497 CC,117.3,5.0,kmpl,
South,Maharashtra,Pune,Land,Rover,Range Rover 2.2L Dynamic,2015,60935.16,,52000,Diesel,Automatic,First,10.795,2179 CC,187.7,5.0,kmpl,
South,Maharashtra,Mumbai,Honda,City,i-VTEC V,2017,13030.16,12.57 Lakh,11000,Petrol,Manual,First,13.05,1497 CC,117.3,5.0,kmpl,
North,Rajasthan,Jaipur,Mercedes-Benz,E-Class,280 Elegance,2008,10730.72,,62000,Petrol,Automatic,First,7.125,2997 CC,231.1,5.0,kmpl,
South,Tamil Nadu,Chennai,Ford,Ikon,1.3 Flair,2002,1226.37,,65134,Petrol,Manual,Third,10.35,1299 CC,70.0,5.0,kmpl,
North,Delhi,Delhi,Toyota,Fortuner,4x2 Manual,2013,23377.64,,71000,Diesel,Manual,First,11.05,2982 CC,168.5,7.0,kmpl,
South,Telangana,Hyderabad,Maruti,A-Star,Vxi,2008,3449.16,,51366,Petrol,Manual,First,14.25,998 CC,66.1,5.0,kmpl,
North,West Bengal,Kolkata,Tata,Sumo,EX,2016,7434.86,,46300,Diesel,Manual,First,11.9595,1948 CC,83.1,7.0,kmpl,
South,Tamil Nadu,Coimbatore,Honda,City,V AT,2012,9841.6,,60908,Petrol,Automatic,Second,11.7,1497 CC,116.3,5.0,kmpl,
South,Tamil Nadu,Chennai,Nissan,Micra,XV D,2012,3832.4,9.48 Lakh,93450,Diesel,Manual,Second,19.7115,1461 CC,63.12,5.0,kmpl,
South,Telangana,Hyderabad,Hyundai,Verna,SX CRDi AT,2011,8814.52,,104000,Diesel,Automatic,First,16.217999999999996,1582 CC,126.32,5.0,kmpl,
South,Maharashtra,Pune,Maruti,800,Std,2003,766.48,,52000,Petrol,Manual,First,12.075,796 CC,37.0,4.0,kmpl,
South,Tamil Nadu,Coimbatore,Mahindra,XUV500,W8 4WD,2015,17659.7,,42999,Diesel,Manual,First,12.835,2179 CC,140.0,7.0,kmpl,
North,Delhi,Delhi,Maruti,SX4,VDI,2014,6898.32,,90000,Diesel,Manual,First,18.275,1248 CC,88.8,5.0,kmpl,
South,Karnataka,Bangalore,Hyundai,i20,Sportz AT 1.4,2013,7281.56,,72000,Petrol,Automatic,First,11.25,1396 CC,98.6,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Hyundai,Creta,1.6 CRDi SX,2019,20756.28,,54321,Diesel,Manual,First,16.7195,1582 CC,126.2,5.0,kmpl,
South,Kerala,Kochi,Mercedes-Benz,E-Class,E250 CDI Avantgrade,2015,35886.59,,59630,Diesel,Automatic,First,11.05,2143 CC,201.1,5.0,kmpl,
South,Telangana,Hyderabad,Toyota,Fortuner,4x2 AT,2013,29509.48,,116000,Diesel,Automatic,Second,10.6675,2982 CC,168.5,7.0,kmpl,
North,Gujarat,Ahmedabad,Volvo,S60,D4 KINETIC,2015,30659.2,,34000,Diesel,Automatic,First,7.649999999999999,1984 CC,181.0,5.0,kmpl,
North,Delhi,Delhi,Mercedes-Benz,E-Class,2009-2013 E250 CDI Avantgarde,2011,19928.48,,70000,Diesel,Automatic,First,12.0785,2143 CC,203.0,5.0,kmpl,
South,Tamil Nadu,Chennai,Honda,Accord,2.4 Elegance M/T,2010,6116.51,,80000,Petrol,Manual,First,7.649999999999999,2354 CC,180.0,5.0,kmpl,
South,Maharashtra,Pune,Honda,Amaze,S i-Dtech,2015,7128.26,,110000,Diesel,Manual,First,21.93,1498 CC,98.6,5.0,kmpl,
North,Gujarat,Ahmedabad,Maruti,Dzire,ZDI,2013,7128.26,8.95 Lakh,56454,Diesel,Manual,First,24.14,1248 CC,73.75,5.0,kmpl,
North,West Bengal,Kolkata,Maruti,Swift,LXI,2013,4828.82,,60000,Petrol,Manual,First,13.95,1197 CC,85.8,5.0,kmpl,
North,Delhi,Delhi,Toyota,Corolla,Altis G HV AT,2013,12646.92,,56000,Petrol,Automatic,First,10.8975,1798 CC,138.1,5.0,kmpl,
South,Karnataka,Bangalore,Land,Rover,Range Rover Vogue SE 4.4 SDV8,2012,99642.4,,63000,Diesel,Automatic,Second,9.7665,4367 CC,335.3,5.0,kmpl,
South,Tamil Nadu,Chennai,Maruti,Swift,VDI,2012,6898.32,,63000,Diesel,Manual,First,19.465,1248 CC,74.0,5.0,kmpl,
North,West Bengal,Kolkata,Jeep,Compass,2.0 Limited Option 4X4,2017,26826.8,23.19 Lakh,15050,Diesel,Manual,First,13.855,1956 CC,170.0,5.0,kmpl,
South,Maharashtra,Mumbai,Maruti,Swift,VXI BSIV,2016,6607.06,,29401,Petrol,Manual,First,15.3,1197 CC,81.8,5.0,kmpl,
South,Kerala,Kochi,Honda,Jazz,1.2 SV i VTEC,2016,9504.35,,25238,Petrol,Manual,First,14.025,1199 CC,88.7,5.0,kmpl,
South,Tamil Nadu,Chennai,Toyota,Etios,GD,2011,7158.92,,79000,Diesel,Manual,First,20.0515,1364 CC,76.55,5.0,kmpl,bhp
South,Kerala,Kochi,Volkswagen,Polo,Petrol Trendline 1.2L,2011,5089.43,,58752,Petrol,Manual,First,12.3525,1198 CC,73.9,5.0,kmpl,
North,Delhi,Delhi,Honda,Civic,2006-2010 1.8 V AT,2011,5748.6,,62000,Petrol,Automatic,First,9.675,1799 CC,130.0,5.0,kmpl,
South,Karnataka,Bangalore,Toyota,Etios,G SP,2013,7204.91,,132000,Petrol,Manual,First,12.585,1496 CC,88.73,5.0,kmpl,
South,Tamil Nadu,Chennai,Hyundai,Verna,1.6 SX VTVT,2016,9964.24,,51000,Petrol,Manual,First,12.7575,1591 CC,121.3,5.0,kmpl,
South,Telangana,Hyderabad,Toyota,Innova,2.5 G4 Diesel 8-seater,2009,11113.96,,185200,Diesel,Manual,First,10.88,2494 CC,102.0,8.0,kmpl,
South,Tamil Nadu,Coimbatore,Maruti,SX4,S Cross DDiS 320 Zeta,2016,13704.66,,61717,Diesel,Manual,First,19.295,1598 CC,118.0,5.0,kmpl,
North,West Bengal,Kolkata,Ford,Freestyle,Titanium Plus Petrol,2018,11251.93,8.24 Lakh,8896,Petrol,Manual,First,14.25,1194 CC,94.68,5.0,kmpl,
North,Delhi,Delhi,Maruti,Baleno,Alpha 1.2,2016,10577.42,,17000,Petrol,Manual,First,16.049999999999997,1197 CC,83.1,5.0,kmpl,
South,Maharashtra,Mumbai,Honda,Jazz,V,2016,9044.46,8.71 Lakh,31378,Petrol,Manual,First,13.65,1199 CC,88.7,5.0,kmpl,
South,Maharashtra,Pune,Hyundai,Verna,1.6 CRDi EX AT,2013,10347.48,,114000,Diesel,Automatic,First,18.972,1582 CC,126.3,5.0,kmpl,
North,Gujarat,Ahmedabad,Honda,Amaze,VX i-DTEC,2014,6285.14,,81000,Diesel,Manual,First,21.93,1498 CC,98.6,5.0,kmpl,
South,Maharashtra,Mumbai,Audi,Q3,30 TDI Premium FWD,2017,41389.92,44.75 Lakh,31000,Diesel,Automatic,First,15.7335,1968 CC,147.51,5.0,kmpl,
South,Maharashtra,Mumbai,Skoda,Rapid,2013-2016 1.6 MPI Ambition,2014,6898.32,,35000,Petrol,Manual,First,11.25,1598 CC,103.52,5.0,kmpl,
North,West Bengal,Kolkata,Audi,A4,2.0 TDI 177 Bhp Premium Plus,2013,22227.92,,60001,Diesel,Automatic,First,14.5435,1968 CC,174.33,5.0,kmpl,
North,Rajasthan,Jaipur,Maruti,Swift,Dzire VDI,2014,8048.04,,75074,Diesel,Manual,First,19.89,1248 CC,74.0,5.0,kmpl,
North,West Bengal,Kolkata,Tata,Indica,Vista Quadrajet LS,2012,1839.55,,80000,Diesel,Manual,Second,18.955,1248 CC,74.0,5.0,kmpl,
North,Rajasthan,Jaipur,Toyota,Innova,2.5 G (Diesel) 8 Seater,2006,7588.15,,147350,Diesel,Manual,Second,11.0415,2494 CC,100.6,8.0,kmpl,
South,Telangana,Hyderabad,Renault,Duster,110PS Diesel RxZ Plus,2013,11497.2,,60000,Diesel,Manual,First,16.694,1461 CC,108.45,5.0,kmpl,
North,West Bengal,Kolkata,Mercedes-Benz,E-Class,E400 Cabriolet,2015,73582.08,87.57 Lakh,7501,Petrol,Automatic,First,7.5,2996 CC,333.0,4.0,kmpl,
North,Delhi,Delhi,Honda,Amaze,S i-Dtech,2015,6821.67,,58000,Diesel,Manual,First,21.93,1498 CC,98.6,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Mercedes-Benz,GLE,350d,2018,91441.06,95.13 Lakh,29277,Diesel,Automatic,First,9.8345,2987 CC,254.79,5.0,kmpl,
South,Kerala,Kochi,Maruti,Ritz,VDi,2015,6714.36,,57034,Diesel,Manual,First,19.72,1248 CC,73.94,5.0,kmpl,
South,Kerala,Kochi,Maruti,Ciaz,ZDi Plus SHVS,2016,12110.38,,40810,Diesel,Manual,First,23.8765,1248 CC,88.5,5.0,kmpl,
South,Maharashtra,Mumbai,BMW,5,Series 520d Sedan,2008,16096.08,,81000,Diesel,Automatic,Second,15.708,1995 CC,179.34,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Maruti,Baleno,Delta CVT,2018,11175.28,8.57 Lakh,34630,Petrol,Automatic,First,16.049999999999997,1197 CC,83.1,5.0,kmpl,
South,Telangana,Hyderabad,Ford,Fiesta,Diesel Titanium Plus,2012,9197.76,,45122,Diesel,Manual,First,19.975,1498 CC,88.7,5.0,kmpl,
South,Tamil Nadu,Chennai,Mahindra,XUV500,W8 2WD,2011,10270.83,,126000,Diesel,Manual,Third,13.6,2179 CC,140.0,7.0,kmpl,
North,Rajasthan,Jaipur,Maruti,Alto,LXi,2009,2299.44,,63000,Petrol,Manual,First,14.775,796 CC,46.3,5.0,kmpl,
South,Kerala,Kochi,Mini,Cooper,3 DOOR D,2016,36484.45,35 Lakh,32298,Diesel,Automatic,First,17.595,1496 CC,113.98,4.0,kmpl,
South,Kerala,Kochi,Mahindra,XUV500,W8 4WD,2014,11911.1,,63288,Diesel,Manual,First,12.835,2179 CC,140.0,7.0,kmpl,
South,Tamil Nadu,Coimbatore,Hyundai,Santro,Xing GLS,2012,5089.43,,43337,Petrol,Manual,First,13.44,1086 CC,62.1,5.0,kmpl,
South,Kerala,Kochi,Maruti,Swift,VDI,2015,7572.82,,46561,Diesel,Manual,First,19.465,1248 CC,74.0,5.0,kmpl,
North,Delhi,Delhi,Mercedes-Benz,A,Class A180 CDI,2013,16862.56,,34000,Diesel,Automatic,Second,17.0,2143 CC,107.3,5.0,kmpl,
South,Telangana,Hyderabad,Renault,KWID,RXT,2016,5212.06,,48000,Petrol,Manual,First,18.8775,799 CC,53.3,5.0,kmpl,
South,Kerala,Kochi,Maruti,Swift,VDI,2013,6392.44,,56263,Diesel,Manual,First,19.465,1248 CC,74.0,5.0,kmpl,
South,Telangana,Hyderabad,Maruti,Zen,LXI,2005,1916.2,,84060,Petrol,Manual,Second,12.975,993 CC,60.0,5.0,kmpl,
South,Maharashtra,Mumbai,Hyundai,Grand,i10 Magna AT,2016,8354.63,,9000,Petrol,Automatic,First,14.175,1197 CC,82.0,5.0,kmpl,
North,Rajasthan,Jaipur,Tata,Manza,Aura Quadrajet BS IV,2012,3970.37,,79000,Diesel,Manual,First,17.952,1248 CC,88.8,5.0,kmpl,
South,Maharashtra,Pune,Mahindra,XUV500,W10 AWD,2015,18410.85,,87900,Diesel,Manual,First,13.6,2179 CC,140.0,7.0,kmpl,
North,Delhi,Delhi,Maruti,Swift,Dzire 1.2 Vxi BSIV,2010,3755.75,,72425,Petrol,Manual,Second,13.125,1197 CC,85.8,5.0,kmpl,
South,Karnataka,Bangalore,Audi,Q3,35 TDI Quattro Premium Plus,2015,44455.84,,38000,Diesel,Automatic,First,13.3705,1968 CC,174.33,5.0,kmpl,
South,Telangana,Hyderabad,Ford,Fiesta,1.4 SXi TDCi,2008,3679.1,,83000,Diesel,Manual,Second,15.13,1399 CC,74.27,5.0,kmpl,bhp
South,Telangana,Hyderabad,Mercedes-Benz,New,C-Class C 220 CDI Elegance AT,2010,18380.19,,107000,Diesel,Automatic,First,12.614,2143 CC,170.0,5.0,kmpl,
North,Delhi,Delhi,Honda,City,i VTEC CVT VX,2015,12110.38,,51000,Petrol,Automatic,First,13.5,1497 CC,117.3,5.0,kmpl,
South,Maharashtra,Pune,Toyota,Innova,2.5 GX 7 STR,2010,9581.0,,140000,Diesel,Manual,Third,10.88,2494 CC,102.0,7.0,kmpl,
South,Maharashtra,Pune,Chevrolet,Beat,LT,2011,2759.33,,48000,Petrol,Manual,Second,13.95,1199 CC,79.4,5.0,kmpl,
North,Delhi,Delhi,Maruti,Wagon,R LXI CNG,2013,4292.29,,62000,CNG,Manual,First,37.24,998 CC,58.16,5.0,kmpl,
South,Maharashtra,Mumbai,Honda,Jazz,1.2 S i VTEC,2015,7511.5,,31000,Petrol,Manual,First,14.025,1199 CC,88.7,5.0,kmpl,
North,Rajasthan,Jaipur,Nissan,Micra,XL Primo,2010,3449.16,,75055,Petrol,Manual,First,13.544999999999998,1198 CC,75.0,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Maruti,Ciaz,AT ZXi,2017,13628.01,,51210,Petrol,Automatic,First,14.34,1373 CC,91.1,5.0,kmpl,
South,Maharashtra,Mumbai,Toyota,Fortuner,4x2 AT,2012,22994.4,,87000,Diesel,Automatic,First,10.6675,2982 CC,168.5,7.0,kmpl,
North,West Bengal,Kolkata,Ford,Aspire,Ambiente Diesel,2018,8661.22,7.56 Lakh,17000,Diesel,Manual,First,22.185,1498 CC,99.0,5.0,kmpl,
North,Rajasthan,Jaipur,Maruti,Ertiga,ZDI,2014,10730.72,,57000,Diesel,Manual,First,17.6545,1248 CC,88.8,7.0,kmpl,
South,Telangana,Hyderabad,Maruti,Alto,800 LXI,2016,4522.23,,9370,Petrol,Manual,First,17.055,796 CC,47.3,5.0,kmpl,
South,Tamil Nadu,Chennai,Honda,Brio,V MT,2013,5058.77,,53226,Petrol,Manual,First,14.55,1198 CC,86.8,5.0,kmpl,
South,Telangana,Hyderabad,Hyundai,Verna,Transform CRDi VGT SX ABS,2010,5365.36,,120000,Diesel,Manual,Second,13.77,1493 CC,110.0,5.0,kmpl,
North,Rajasthan,Jaipur,Honda,City,1.5 GXI,2007,3525.81,,75055,Petrol,Manual,First,9.6,1493 CC,100.0,5.0,kmpl,
South,Tamil Nadu,Coimbatore,Hyundai,Creta,1.6 CRDi SX,2017,20986.22,,37247,Diesel,Manual,First,16.7195,1582 CC,126.2,5.0,kmpl,
North,Delhi,Delhi,Toyota,Etios,Liva GD,2013,4752.18,,64000,Diesel,Manual,First,20.0515,1364 CC,67.06,5.0,kmpl,
South,Maharashtra,Mumbai,Hyundai,Sonata,Transform 2.4 GDi MT,2014,19545.24,,12000,Petrol,Manual,First,10.08,2359 CC,198.25,5.0,kmpl,
South,Maharashtra,Pune,Hyundai,Creta,1.6 CRDi SX Option,2017,21078.2,,40158,Diesel,Manual,First,16.7195,1582 CC,126.2,5.0,kmpl,
South,Tamil Nadu,Chennai,Honda,Jazz,1.2 SV i VTEC,2017,10347.48,,11000,Petrol,Manual,First,14.025,1199 CC,88.7,5.0,kmpl,
South,Tamil Nadu,Chennai,Volkswagen,Vento,Diesel Comfortline,2014,8048.04,,70010,Diesel,Manual,First,17.459,1598 CC,103.6,5.0,kmpl,
South,Maharashtra,Mumbai,Mahindra,XUV500,W6 2WD,2015,13413.4,,82000,Diesel,Manual,First,13.6,2179 CC,140.0,7.0,kmpl,
